match_id,home_xg,away_xg
2324-wolves-crystalpalace,1.1561,2.51452
2425-manunited-fulham,2.04268,0.418711
2425-arsenal-wolves,1.6283,0.575835
2425-astonvilla-arsenal,1.31664,1.41399
2425-tottenham-everton,2.61143,0.648869
2425-southampton-nottmforest,0.214952,2.86475
2425-mancity-ipswich,3.07818,0.479999
2425-fulham-leicester,1.96218,0.857005
2425-crystalpalace-westham,1.3761,1.53421
2425-ipswich-liverpool,0.342601,3.92906
2425-brighton-manunited,2.14153,1.28556
2425-chelsea-mancity,1.06123,1.18038
2425-brentford-crystalpalace,1.38064,1.14757
2425-westham-astonvilla,2.8047,2.6703
2425-nottmforest-bournemouth,1.24405,1.90915
2425-newcastle-southampton,0.433489,1.95483
2425-everton-brighton,0.405325,1.79083
2425-leicester-tottenham,1.02614,1.40775
2021-crystalpalace-everton,0.443115,2.27189
2021-brighton-manunited,2.97659,1.57583
2021-wolves-mancity,0.727677,2.07651
1617-everton-stoke,2.31835,0.187415
1617-hull-manunited,0.268815,2.47208
1617-westbrom-middlesbrough,0.696845,0.396816
1617-mancity-westham,3.21624,1.08385
1617-manunited-mancity,1.01013,1.88688
1617-middlesbrough-crystalpalace,0.611959,1.12437
1617-stoke-tottenham,1.01771,2.77025
1617-arsenal-southampton,1.89219,1.17522
1617-bournemouth-westbrom,0.986511,1.48347
1617-burnley-hull,0.453149,0.907116
1617-westham-watford,1.32216,1.85479
1617-liverpool-leicester,2.76916,1.22508
1617-swansea-chelsea,1.2304,2.19035
1617-sunderland-everton,1.0404,2.84526
1617-crystalpalace-bournemouth,2.659,0.974014
1617-chelsea-liverpool,1.16415,1.41642
1617-leicester-burnley,1.98503,0.464523
1617-mancity-bournemouth,3.38733,0.389672
1617-westbrom-westham,1.94229,2.37422
1617-everton-middlesbrough,1.17467,0.178081
1617-watford-manunited,1.74506,1.41359
1617-crystalpalace-stoke,1.31366,1.20308
1617-southampton-swansea,2.15218,0.490661
1617-tottenham-sunderland,2.52591,0.960821
1617-swansea-mancity,1.11096,2.57704
1617-manunited-leicester,2.45604,0.286966
1617-middlesbrough-tottenham,0.361508,1.4158
1617-stoke-westbrom,0.979673,0.270862
1617-sunderland-crystalpalace,1.51457,1.7887
1617-liverpool-hull,4.64913,0.157549
1617-hull-arsenal,0.969693,3.63453
1617-chelsea-burnley,2.65838,0.18449
1617-southampton-sunderland,0.613743,1.39142
1617-leicester-swansea,2.47977,0.32818
1516-chelsea-leicester,1.86065,1.23491
1516-everton-norwich,2.40775,0.43016
1516-newcastle-tottenham,2.42808,0.869082
1516-southampton-crystalpalace,2.32278,1.24857
1516-stoke-westham,0.288737,2.94489
1516-swansea-mancity,0.115604,2.04003
1516-watford-sunderland,1.95277,0.908817
1516-westbrom-liverpool,1.86869,0.419877
1516-manunited-bournemouth,1.72109,0.503471
1617-hull-leicester,0.740018,2.45631
1617-crystalpalace-westbrom,0.990062,0.684593
1617-everton-tottenham,0.790063,1.12348
1617-burnley-swansea,1.04903,1.72089
1617-middlesbrough-stoke,1.80523,0.485626
1617-southampton-watford,0.937328,0.180046
1617-mancity-sunderland,1.95479,1.09877
1617-bournemouth-manunited,0.522847,1.91105
1617-watford-arsenal,1.07775,2.03271
1617-tottenham-liverpool,0.590511,1.92569
1617-westham-bournemouth,1.69288,0.39341
1617-sunderland-middlesbrough,1.4645,0.854908
1617-leicester-arsenal,0.553693,0.521509
1617-westbrom-everton,2.01885,1.83897
1617-bournemouth-everton,0.693594,1.15724
1617-watford-chelsea,0.804549,1.75595
1617-swansea-hull,1.14134,2.18655
1617-burnley-liverpool,0.197536,0.939025
1617-stoke-mancity,1.31066,2.17198
1617-manunited-southampton,1.36553,0.613233
1617-chelsea-westham,1.4603,0.445604
1617-arsenal-liverpool,1.18197,1.6591
1617-tottenham-crystalpalace,2.25623,0.357943
1617-arsenal-chelsea,1.66224,0.613553
1617-westham-southampton,0.693818,2.97877
1617-burnley-watford,0.569734,0.776105
1617-manunited-burnley,2.72391,0.327957
1617-crystalpalace-liverpool,0.496044,2.26056
1617-everton-westham,2.0087,0.944816
1617-southampton-chelsea,0.422364,1.14759
1617-bournemouth-sunderland,2.6457,1.13672
1617-burnley-crystalpalace,2.25738,2.05902
1617-mancity-middlesbrough,2.49606,0.208762
1617-westham-stoke,0.404528,0.81046
1617-chelsea-everton,1.94078,0.0131321
1617-arsenal-tottenham,0.675745,1.19585
1617-liverpool-watford,4.18366,0.771133
1617-hull-southampton,0.561215,2.03046
1617-swansea-manunited,0.51266,1.00006
1617-leicester-westbrom,0.629678,0.78196
1617-manunited-arsenal,0.511462,0.575813
1617-southampton-liverpool,0.0942055,1.68802
1617-stoke-bournemouth,1.60429,1.24012
1617-arsenal-bournemouth,2.8697,2.0491
1617-watford-stoke,0.541915,0.704736
1617-chelsea-tottenham,1.24948,0.422568
1617-leicester-middlesbrough,2.0478,0.425252
1617-liverpool-sunderland,2.02461,0.291073
1617-swansea-crystalpalace,3.3955,2.28156
1617-middlesbrough-bournemouth,1.44317,1.54599
1617-hull-westbrom,0.424457,1.40213
1617-middlesbrough-chelsea,0.55976,1.68738
1617-tottenham-westham,2.53396,1.76706
1617-crystalpalace-mancity,0.431559,1.39421
1617-everton-swansea,1.54877,1.07471
1617-watford-leicester,0.7197,1.19686
1617-sunderland-hull,0.951511,1.25065
1617-burnley-mancity,0.475642,2.25698
1516-arsenal-astonvilla,3.40207,0.222731
1617-westbrom-mancity,0.596605,2.48018
1617-tottenham-leicester,1.69833,0.740987
1617-everton-crystalpalace,1.1542,0.47692
1617-swansea-liverpool,2.65842,2.02239
1617-sunderland-westbrom,1.19268,0.88211
1617-hull-chelsea,0.27266,1.99155
1617-watford-bournemouth,1.23419,1.35487
1617-westham-middlesbrough,0.883385,0.852603
1617-manunited-stoke,2.80988,1.20043
1617-leicester-southampton,0.446309,0.920963
1617-tottenham-mancity,1.69975,0.909513
1617-burnley-arsenal,0.608783,1.85433
1617-chelsea-leicester,3.11573,0.182549
1617-arsenal-swansea,3.50519,1.74979
1617-bournemouth-hull,2.92532,0.388589
1617-mancity-everton,2.69208,0.144498
1617-stoke-sunderland,2.29543,0.587572
1617-westbrom-tottenham,1.30365,1.32318
1617-crystalpalace-westham,1.94599,0.874219
1617-sunderland-arsenal,0.853434,2.48348
1617-chelsea-manunited,2.25192,0.742805
1617-mancity-southampton,1.15321,0.563752
1617-liverpool-westbrom,2.2952,0.685982
1617-arsenal-middlesbrough,0.711811,1.55581
1617-burnley-everton,0.905579,0.752795
1617-watford-hull,1.14991,0.251367
1617-hull-stoke,0.701606,1.04273
1617-swansea-watford,1.33215,0.478578
1617-westham-sunderland,1.19585,0.808339
1617-bournemouth-tottenham,0.523371,0.74529
1617-liverpool-manunited,0.270441,0.537762
1617-southampton-burnley,4.21181,1.03126
1617-middlesbrough-watford,0.528576,0.0893749
1617-leicester-crystalpalace,1.7041,1.656
1516-liverpool-chelsea,1.83934,0.812268
1516-sunderland-everton,2.44887,1.16563
1516-norwich-watford,2.41871,1.7686
1516-stoke-astonvilla,2.04047,0.414343
1516-westbrom-crystalpalace,2.07488,1.21638
1516-tottenham-swansea,3.57325,1.24938
1516-manunited-arsenal,1.09522,1.5435
1516-astonvilla-everton,0.60177,2.63668
1516-bournemouth-southampton,1.41228,0.954161
1516-leicester-westbrom,3.04626,1.29485
1516-sunderland-crystalpalace,0.93375,0.887448
1516-norwich-chelsea,1.24159,0.980988
1516-westham-tottenham,0.784319,1.22673
1516-arsenal-swansea,1.4928,1.69788
1516-stoke-newcastle,0.298318,0.270782
1516-tottenham-arsenal,1.88378,0.543157
1516-southampton-sunderland,1.54587,1.31562
1516-swansea-norwich,0.545937,0.580126
1516-chelsea-stoke,1.0615,1.60285
1516-everton-westham,2.09025,2.72091
1516-watford-stoke,0.879462,1.58145
1516-chelsea-westham,2.1406,0.862828
1516-crystalpalace-leicester,0.784339,1.20315
1516-everton-arsenal,0.58617,1.92384
1516-leicester-newcastle,0.846771,0.518715
1516-astonvilla-tottenham,1.84022,2.00141
1516-southampton-chelsea,1.01074,0.631036
1516-bournemouth-swansea,0.70756,1.09562
1516-norwich-mancity,0.139743,0.557373
1516-westbrom-manunited,0.565787,0.417622
1516-crystalpalace-liverpool,1.43901,2.27087
1516-watford-leicester,0.829318,1.47042
1516-newcastle-bournemouth,0.833931,1.26853
1516-mancity-astonvilla,2.83271,0.121136
1516-stoke-southampton,1.06676,0.874966
1516-westbrom-norwich,0.332789,0.799255
1516-leicester-norwich,1.7645,0.814784
1516-westham-sunderland,0.52387,1.07887
1516-watford-newcastle,2.58707,1.29267
1516-westham-mancity,1.01267,1.73182
1516-everton-swansea,1.94094,1.08055
1516-arsenal-chelsea,1.10907,1.48778
1516-arsenal-southampton,3.38487,0.93405
1516-leicester-liverpool,1.34566,0.580791
1516-norwich-tottenham,0.929319,2.75469
1516-sunderland-mancity,0.888437,0.638461
1516-westham-astonvilla,2.34619,0.107888
1516-everton-newcastle,2.48447,0.626239
1516-watford-chelsea,0.531415,1.13694
1516-mancity-leicester,1.70719,2.50168
1516-newcastle-westbrom,2.41057,0.472556
1516-stoke-everton,0.693548,3.05913
1516-tottenham-watford,2.00475,0.149839
1516-swansea-crystalpalace,1.32136,1.01465
1516-astonvilla-norwich,0.918291,1.1413
1516-mancity-tottenham,1.97876,1.23517
1516-astonvilla-liverpool,0.174868,2.00756
1516-arsenal-leicester,2.36319,1.31246
1516-chelsea-newcastle,2.0858,0.430664
1516-bournemouth-stoke,1.19427,0.927348
1516-crystalpalace-watford,0.983946,1.99728
1516-watford-bournemouth,1.00481,0.955252
1516-everton-westbrom,1.82912,1.1974
1516-swansea-southampton,0.699012,1.19353
1516-sunderland-manunited,1.48186,0.908296
1516-chelsea-manunited,1.61554,0.780475
1516-bournemouth-arsenal,0.584316,1.13957
1516-southampton-westham,1.06493,0.970583
1516-liverpool-sunderland,1.57712,0.491843
1516-norwich-westham,1.03362,0.741428
1617-southampton-everton,2.80562,0.615174
1516-swansea-astonvilla,0.490469,0.730828
1516-newcastle-sunderland,0.940593,0.785017
1516-manunited-crystalpalace,1.46607,0.137416
1516-liverpool-everton,3.24472,0.0886329
1516-arsenal-westbrom,1.37348,0.839742
1516-mancity-stoke,2.22482,1.09174
1516-astonvilla-southampton,1.47192,3.6648
1516-bournemouth-chelsea,0.575087,2.07192
1516-liverpool-newcastle,0.712881,0.253033
1516-sunderland-arsenal,0.617149,0.97303
1516-leicester-swansea,3.31579,0.576457
1516-tottenham-westbrom,1.26346,0.894413
1516-stoke-sunderland,0.68487,1.43105
1516-newcastle-crystalpalace,0.53407,1.05079
1516-everton-bournemouth,0.95281,1.42599
1516-watford-astonvilla,1.36255,0.491793
1516-westbrom-westham,1.5346,1.27183
1516-arsenal-norwich,0.781508,0.578781
1516-swansea-liverpool,2.31862,0.776186
1516-westham-manunited,2.13311,0.635987
1516-mancity-arsenal,0.75375,1.08084
1516-liverpool-watford,2.38919,0.930803
1516-tottenham-southampton,2.55547,1.30812
1516-leicester-everton,4.50525,1.30184
1516-sunderland-chelsea,0.773876,1.77677
1516-westham-watford,3.96294,1.22333
1516-bournemouth-westbrom,0.814964,1.34282
1516-westham-swansea,2.39454,2.47265
1516-crystalpalace-stoke,1.31448,1.27766
1516-norwich-manunited,1.36825,1.48344
1516-chelsea-tottenham,0.81661,1.90407
1516-southampton-mancity,2.84362,1.12719
1516-manunited-leicester,1.18462,1.16622
1516-astonvilla-newcastle,0.0312154,1.09626
1516-southampton-liverpool,1.56873,1.29046
1516-newcastle-mancity,0.455246,0.522043
1516-arsenal-crystalpalace,1.73461,0.275806
1516-mancity-manunited,1.86249,0.900312
1516-tottenham-bournemouth,2.02694,0.120366
1516-astonvilla-chelsea,0.72512,2.49358
1516-arsenal-watford,3.00742,0.290619
1516-bournemouth-mancity,1.3239,0.868303
1516-norwich-newcastle,1.65216,1.46835
1516-stoke-swansea,1.17598,0.4319
1516-sunderland-westbrom,1.54544,0.0635563
1516-westham-crystalpalace,1.71369,1.65593
1516-liverpool-tottenham,1.37954,1.23579
1516-leicester-southampton,1.38701,0.670068
1516-manunited-everton,0.998692,0.755625
1516-westham-arsenal,1.10973,1.46966
1516-watford-everton,0.408379,1.59979
1516-southampton-newcastle,1.78477,0.165982
1516-swansea-chelsea,1.9071,1.3003
1516-astonvilla-bournemouth,0.220872,1.0038
1516-bournemouth-liverpool,0.85914,1.81443
1516-leicester-westham,1.95296,1.56819
1516-chelsea-mancity,0.487715,2.62768
1516-westbrom-watford,2.2915,0.364852
1516-newcastle-swansea,1.5024,0.787081
1516-everton-southampton,0.318721,1.38323
1516-stoke-tottenham,0.458376,2.89775
1516-manunited-astonvilla,1.09127,0.262427
1516-crystalpalace-everton,1.59025,0.759269
1516-liverpool-stoke,2.21484,0.85508
1516-tottenham-manunited,1.79647,0.341238
1516-sunderland-leicester,0.872232,2.60072
1516-mancity-westbrom,2.07325,1.09413
1516-crystalpalace-norwich,1.45029,0.675663
1516-norwich-sunderland,1.09006,1.99748
1617-manunited-westham,1.44452,0.749388
1617-sunderland-leicester,1.4282,1.13791
1617-mancity-chelsea,2.24061,1.2848
1617-crystalpalace-leicester,1.67894,0.467725
1617-southampton-mancity,0.616753,2.74188
1617-westbrom-liverpool,0.590375,1.30017
1617-manunited-chelsea,0.807128,0.132913
1617-middlesbrough-arsenal,1.72075,1.0689
1617-bournemouth-middlesbrough,3.27712,0.2072
1617-hull-watford,1.42309,1.15869
1617-swansea-stoke,0.475636,1.69454
1617-westham-everton,0.668323,0.104476
1617-burnley-manunited,0.342829,2.24747
1617-liverpool-crystalpalace,0.89449,1.21741
1617-chelsea-southampton,1.4438,1.32952
1617-arsenal-leicester,0.410203,0.595173
1617-middlesbrough-sunderland,0.825839,0.445766
1617-crystalpalace-tottenham,0.321722,1.00589
1617-mancity-manunited,1.41537,0.421251
1617-southampton-hull,1.24844,0.472435
1617-hull-sunderland,1.21734,1.95502
1617-burnley-westbrom,1.08649,0.82853
1617-bournemouth-stoke,1.30668,2.3019
1617-mancity-crystalpalace,2.69837,0.241571
1617-westham-tottenham,2.21043,0.451017
1617-watford-liverpool,0.436648,0.55669
1617-everton-burnley,1.67352,1.1469
1617-tottenham-arsenal,3.46042,0.589537
1617-everton-chelsea,0.684516,1.81945
1617-manunited-swansea,1.99224,0.775713
1617-crystalpalace-burnley,0.633469,1.38569
1617-westbrom-leicester,0.809101,0.570664
1617-sunderland-bournemouth,1.6667,1.53094
1617-stoke-westham,1.35509,0.65149
1617-middlesbrough-mancity,1.17715,3.10725
1617-leicester-watford,1.00566,0.512433
1617-watford-swansea,1.22039,0.641001
1617-stoke-hull,2.01829,1.17696
1617-liverpool-everton,0.625343,1.44152
1617-burnley-tottenham,0.44677,2.36346
1617-chelsea-crystalpalace,3.16805,1.57423
1617-hull-westham,0.778704,1.24571
1617-leicester-stoke,1.97444,1.36671
1617-manunited-westbrom,0.986683,0.200297
1617-watford-sunderland,1.95828,0.349699
1617-southampton-bournemouth,1.00252,2.06307
1617-swansea-middlesbrough,0.64382,0.748206
1617-arsenal-mancity,0.738497,1.40021
1617-burnley-stoke,0.348885,1.17275
1617-watford-westbrom,0.691991,1.48109
1617-leicester-sunderland,0.929134,0.7012
1617-manunited-everton,1.67424,0.589122
1617-arsenal-westham,2.16023,0.303905
1617-hull-middlesbrough,2.23261,1.30673
1617-swansea-tottenham,0.872579,2.2242
1617-tottenham-bournemouth,3.28588,0.211502
1617-crystalpalace-arsenal,2.15968,0.44226
1617-everton-leicester,2.64597,0.836095
1617-sunderland-manunited,0.977316,1.6943
1617-bournemouth-chelsea,0.384152,1.52126
1617-mancity-hull,2.33731,0.358364
1617-sunderland-westham,1.14121,1.42815
1617-middlesbrough-burnley,0.684683,0.809899
1617-westbrom-southampton,2.01721,0.910339
1617-stoke-liverpool,2.13972,1.02225
1617-tottenham-watford,1.18779,0.369968
1617-liverpool-bournemouth,2.17263,1.31233
1617-chelsea-mancity,1.36933,2.2614
1617-southampton-crystalpalace,3.34327,1.73055
1617-westham-swansea,1.20573,0.307666
1617-mancity-liverpool,2.55464,1.94116
1617-swansea-everton,2.09244,0.270186
1617-arsenal-manunited,1.03986,0.576173
1718-newcastle-tottenham,0.634633,2.34418
1718-manunited-westham,2.63853,0.62654
1718-swansea-manunited,0.304164,3.41021
1718-southampton-westham,2.1424,1.53269
1718-bournemouth-watford,0.766694,2.17717
1718-burnley-westbrom,1.37242,0.653058
1718-leicester-brighton,1.88355,0.123075
1718-liverpool-crystalpalace,2.84978,0.727364
1718-stoke-arsenal,0.692644,1.40658
1718-huddersfield-newcastle,0.267008,0.973322
1718-tottenham-chelsea,0.72428,0.834423
1718-mancity-everton,1.14216,0.59971
1718-bournemouth-mancity,0.415402,1.76626
1718-crystalpalace-swansea,0.818951,0.966783
1718-newcastle-westham,2.76107,0.558484
1718-watford-brighton,0.281459,0.952357
1718-huddersfield-southampton,1.51605,0.795911
1718-swansea-newcastle,1.48574,1.03177
1718-burnley-crystalpalace,0.429329,1.72996
1718-stoke-manunited,1.49928,1.96635
1718-everton-tottenham,1.15144,2.17535
1718-brighton-westbrom,0.396771,0.866679
1718-arsenal-bournemouth,2.48732,0.577291
1718-brighton-mancity,0.276343,1.86751
1718-leicester-chelsea,1.34903,1.03943
1718-mancity-liverpool,3.14589,0.665186
1718-liverpool-arsenal,3.45998,0.484816
1718-tottenham-burnley,2.3497,0.670943
2526-tottenham-everton,1.40597,0.268476
1718-chelsea-everton,1.16991,0.326655
1718-manunited-leicester,2.73725,0.670573
1718-southampton-watford,0.331259,0.57794
1617-liverpool-southampton,1.35967,0.182082
1718-everton-stoke,0.720574,0.27644
1718-chelsea-burnley,1.35651,0.564237
1617-chelsea-middlesbrough,2.28046,0.0718773
1617-southampton-arsenal,1.25259,1.35954
1617-everton-watford,1.12984,1.54861
1617-westbrom-chelsea,0.529155,1.76954
1617-mancity-leicester,1.98776,1.62503
1617-bournemouth-burnley,1.5499,1.1511
1617-middlesbrough-southampton,1.32885,1.52569
1617-sunderland-swansea,1.03765,0.344096
1617-stoke-arsenal,1.30239,2.63639
1617-crystalpalace-hull,2.73274,0.518148
1617-westham-liverpool,1.03963,3.28962
1617-tottenham-manunited,2.10698,1.03696
1617-chelsea-watford,2.65315,0.883368
1617-arsenal-sunderland,3.83905,0.271744
1617-mancity-westbrom,2.58035,0.387741
1617-southampton-manunited,1.66533,0.45805
1617-leicester-tottenham,0.725721,2.64912
1718-southampton-swansea,2.21748,0.406196
1718-westbrom-bournemouth,1.18399,0.378659
1718-watford-liverpool,2.17647,2.61549
1718-arsenal-leicester,2.54329,1.46495
1617-watford-mancity,0.826124,3.26614
1617-swansea-westbrom,1.74555,1.60674
1718-crystalpalace-huddersfield,0.988934,1.73657
1617-southampton-stoke,1.3554,0.983464
1617-liverpool-middlesbrough,2.16957,0.899691
1617-leicester-bournemouth,2.45308,0.87072
1617-hull-tottenham,0.812723,3.89027
1617-chelsea-sunderland,2.73947,0.693994
1617-burnley-westham,1.70802,1.67299
1617-arsenal-everton,3.35075,1.8831
1617-manunited-crystalpalace,1.0386,0.3016
1516-sunderland-bournemouth,0.612134,1.26851
1617-tottenham-southampton,1.64328,0.839989
1617-bournemouth-swansea,1.00816,0.37687
1617-arsenal-westbrom,1.97881,0.687502
1617-burnley-middlesbrough,0.275704,0.698814
1617-chelsea-bournemouth,1.71303,0.650942
1617-hull-mancity,0.350069,2.22237
1617-liverpool-stoke,1.66669,0.389104
1617-southampton-tottenham,0.403743,1.61035
1617-leicester-westham,1.10842,1.58333
1617-manunited-middlesbrough,2.53996,0.64492
1617-burnley-sunderland,2.72471,0.465701
1617-chelsea-stoke,1.94737,0.858417
1617-southampton-westbrom,0.371668,0.6675
1617-swansea-bournemouth,0.515218,2.43608
1617-liverpool-mancity,0.256825,0.352445
1617-watford-tottenham,1.26331,3.06509
1617-arsenal-crystalpalace,1.67138,0.221469
1617-everton-southampton,2.34997,1.01083
1617-mancity-burnley,0.617412,0.642111
1617-manunited-liverpool,1.03178,1.46058
1617-leicester-chelsea,0.179144,0.738826
1617-westham-crystalpalace,1.72338,1.06181
1617-burnley-southampton,0.464555,0.962065
1617-hull-bournemouth,1.18904,1.43455
1617-swansea-arsenal,0.488485,2.31811
1617-manunited-sunderland,2.32117,0.488541
1617-sunderland-stoke,1.1365,1.22897
1617-tottenham-westbrom,2.65474,0.165019
1617-bournemouth-arsenal,1.55859,1.12629
1617-westham-manunited,0.799911,1.64905
1617-sunderland-liverpool,1.91057,2.332
1617-westbrom-hull,0.883566,0.992341
1617-middlesbrough-leicester,0.697108,0.477078
1617-watford-middlesbrough,0.835827,0.325347
1617-everton-mancity,0.572528,0.569286
1617-swansea-westham,0.954864,3.40585
1617-leicester-everton,0.377464,1.25512
1617-crystalpalace-southampton,2.20073,0.764357
1617-stoke-burnley,1.12929,0.773995
1617-tottenham-swansea,3.9767,0.0342109
1617-westbrom-watford,1.17737,1.476
1617-westham-arsenal,0.882486,2.96923
1617-bournemouth-liverpool,2.54396,1.26532
1617-everton-manunited,1.64985,0.541299
1617-watford-everton,1.49271,1.09675
1617-hull-crystalpalace,2.16649,1.50059
1617-swansea-sunderland,2.18185,0.672058
1617-arsenal-stoke,1.58027,1.29401
1617-burnley-bournemouth,2.15178,1.00194
1617-leicester-mancity,2.60583,0.970372
1617-chelsea-westbrom,0.551109,0.212574
1617-manunited-tottenham,1.04894,0.720341
1617-southampton-middlesbrough,1.72919,0.493941
1617-liverpool-westham,1.79134,0.64998
1617-tottenham-burnley,1.50755,1.17031
1617-mancity-arsenal,1.5186,0.609893
1617-bournemouth-southampton,0.492912,1.69451
1617-westbrom-manunited,0.600426,0.983306
1617-sunderland-watford,1.13526,1.07552
1617-stoke-leicester,2.518,1.25572
1617-watford-crystalpalace,0.959496,1.53834
1617-westham-hull,1.92151,1.13479
1617-crystalpalace-chelsea,0.356331,0.81444
1617-westham-burnley,1.67016,0.923353
1617-sunderland-chelsea,0.473979,1.22459
1617-middlesbrough-liverpool,0.161583,2.13526
1617-everton-arsenal,1.46034,1.3508
1617-bournemouth-leicester,0.64118,1.6751
1617-middlesbrough-swansea,1.71549,0.602249
1617-middlesbrough-manunited,1.09037,2.47484
1617-liverpool-swansea,1.24037,1.60482
1617-bournemouth-watford,1.14791,1.08731
1617-swansea-leicester,0.693376,0.672883
1617-bournemouth-mancity,0.152385,2.953
1617-chelsea-swansea,1.22573,0.280172
1617-crystalpalace-middlesbrough,0.808522,0.82885
1617-everton-sunderland,1.70366,0.505952
1617-hull-burnley,1.59037,0.473058
1617-westbrom-bournemouth,1.6124,1.22747
1617-watford-westham,1.21279,1.48144
1617-tottenham-stoke,1.89002,0.743596
1617-leicester-liverpool,1.54732,0.789939
1617-manunited-bournemouth,2.5377,0.816172
1617-leicester-hull,1.81255,1.1216
1617-stoke-middlesbrough,2.97584,0.274611
1617-swansea-burnley,1.44545,0.933851
1617-watford-southampton,1.40104,1.33681
1617-westbrom-crystalpalace,0.3746,1.39171
1617-liverpool-arsenal,2.70435,0.729203
1617-crystalpalace-watford,0.376326,0.190648
1617-everton-hull,2.63141,0.528692
1617-stoke-chelsea,0.952053,1.95538
1617-sunderland-burnley,1.03287,1.18742
1617-westham-leicester,2.32174,2.17004
1617-westbrom-arsenal,2.11737,0.995221
1617-burnley-chelsea,0.906366,0.800222
1617-liverpool-burnley,0.966335,0.83474
1617-everton-westbrom,2.17521,0.127321
1617-bournemouth-westham,3.68186,1.25315
1617-mancity-stoke,1.3049,0.337194
1617-westham-chelsea,0.450583,2.01134
1617-sunderland-mancity,0.737758,2.48022
1617-tottenham-everton,1.70225,0.808013
1617-hull-swansea,1.98818,1.44148
1617-middlesbrough-westham,0.958825,2.6558
1617-liverpool-tottenham,2.38009,0.622104
1617-sunderland-southampton,0.197925,1.72717
1617-crystalpalace-everton,0.463733,0.949561
1617-stoke-manunited,0.353777,1.74295
1617-westbrom-sunderland,1.3279,0.440887
1617-mancity-tottenham,2.52702,1.12391
1617-southampton-leicester,2.49923,0.935866
1617-arsenal-burnley,1.86443,1.29948
1617-chelsea-hull,1.47165,0.314532
1617-arsenal-watford,1.07765,0.918309
1617-bournemouth-crystalpalace,0.32099,1.60667
1617-burnley-leicester,1.82995,0.775645
1617-middlesbrough-westbrom,1.18135,1.25288
1617-sunderland-tottenham,0.228009,0.682758
1617-swansea-southampton,0.760046,0.907103
1617-liverpool-chelsea,1.20485,1.0666
1617-westham-mancity,0.49472,2.66472
1617-manunited-hull,1.48151,0.395896
1617-stoke-everton,1.7362,0.870158
1617-stoke-crystalpalace,0.720883,0.202159
1617-middlesbrough-everton,0.651056,0.831644
1617-manunited-watford,2.627,0.641058
1617-arsenal-hull,3.1235,0.466403
1617-leicester-manunited,0.492009,1.98688
1617-mancity-swansea,2.87972,0.11445
1617-westham-westbrom,1.17553,0.769974
1617-tottenham-middlesbrough,2.10053,0.50484
1617-westbrom-stoke,1.84983,1.10818
1617-watford-burnley,1.66308,1.4777
1617-hull-liverpool,1.88587,1.12538
1617-everton-bournemouth,2.75981,2.1501
1617-crystalpalace-sunderland,2.45994,0.837361
1617-chelsea-arsenal,1.95451,0.950035
1617-southampton-westham,1.06276,0.91785
1718-westham-huddersfield,1.94969,0.339338
1516-westbrom-astonvilla,0.23184,0.562461
1516-manunited-southampton,0.187217,0.83591
1415-astonvilla-crystalpalace,1.38709,0.575995
1415-hull-everton,1.95682,0.957698
1415-liverpool-leicester,2.38944,1.09438
1415-tottenham-chelsea,1.82436,3.03274
1415-sunderland-liverpool,0.250077,2.16251
1415-swansea-westham,1.54943,0.731228
1415-westbrom-hull,0.784159,0.395844
1415-chelsea-newcastle,1.08131,0.394837
1415-everton-mancity,0.95041,1.50724
1415-leicester-astonvilla,2.36522,0.606149
1415-crystalpalace-tottenham,2.85997,0.919178
1415-arsenal-stoke,2.26889,0.39839
1415-manunited-southampton,1.19228,1.15706
1415-astonvilla-liverpool,0.845309,1.54424
1415-westham-westbrom,1.13586,1.1226
1415-burnley-crystalpalace,1.08428,0.528431
1415-swansea-chelsea,0.214209,3.19733
1415-tottenham-sunderland,0.931537,1.19577
1415-newcastle-southampton,0.856732,0.432026
1415-westham-hull,2.68629,0.423719
1415-mancity-arsenal,0.561966,1.49476
1415-everton-westbrom,1.4927,0.196316
1415-hull-newcastle,0.989377,0.50926
1415-liverpool-westham,2.28203,0.383092
1415-manunited-leicester,1.7369,0.380882
1415-sunderland-burnley,1.89994,1.34786
1415-westbrom-tottenham,0.808495,1.34429
1415-crystalpalace-everton,1.21034,1.35977
1415-chelsea-mancity,0.708923,0.907151
1415-arsenal-astonvilla,2.35805,0.714521
1415-leicester-stoke,0.382481,0.715634
1415-southampton-arsenal,2.41442,0.849285
1415-newcastle-burnley,1.24639,1.65582
1415-mancity-sunderland,3.63333,0.979558
1415-arsenal-newcastle,2.38819,0.938764
1415-manunited-liverpool,1.79543,1.87114
1415-swansea-tottenham,1.67826,0.731022
1415-mancity-crystalpalace,1.41484,0.760531
1415-westham-leicester,1.45134,0.659983
1415-tottenham-burnley,1.77346,0.655135
1415-southampton-everton,2.21266,0.597999
1415-astonvilla-manunited,0.575806,1.06851
1415-hull-swansea,0.825885,1.45331
1415-newcastle-sunderland,0.900259,2.18418
1415-liverpool-arsenal,1.31858,0.754219
1415-stoke-chelsea,0.411669,1.45482
1415-chelsea-westham,3.56764,0.45944
1415-burnley-liverpool,0.61207,1.06708
1415-swansea-astonvilla,0.601468,1.41578
1415-sunderland-hull,1.35551,0.85573
1415-westbrom-mancity,2.64442,2.10224
1415-stoke-manunited,1.4082,0.932262
1415-liverpool-swansea,3.27658,1.00374
1415-newcastle-everton,1.71345,1.07321
