match_id,season,season_code,date,home_team,away_team,fthg,ftag,ftr,hthg,htag,htr,referee
9798-westham-leeds,1997-98,9798,1998-03-30,West Ham,Leeds,3,0,H,2,0,H,
9798-blackburn-barnsley,1997-98,9798,1998-03-31,Blackburn,Barnsley,2,1,H,2,0,H,
9798-bolton-arsenal,1997-98,9798,1998-03-31,Bolton,Arsenal,0,1,A,0,0,D,
9798-wimbledon-newcastle,1997-98,9798,1998-03-31,Wimbledon,Newcastle,0,0,D,0,0,D,
9798-astonvilla-westham,1997-98,9798,1998-04-04,Aston Villa,West Ham,2,0,H,0,0,D,
9798-leeds-barnsley,1997-98,9798,1998-04-04,Leeds,Barnsley,2,1,H,1,1,D,
9798-leicester-coventry,1997-98,9798,1998-04-04,Leicester,Coventry,1,1,D,0,0,D,
9798-sheffieldweds-southampton,1997-98,9798,1998-04-04,Sheffield Weds,Southampton,1,0,H,0,0,D,
9798-tottenham-everton,1997-98,9798,1998-04-04,Tottenham,Everton,1,1,D,0,1,A,
9798-wimbledon-bolton,1997-98,9798,1998-04-04,Wimbledon,Bolton,0,0,D,0,0,D,
9798-derby-chelsea,1997-98,9798,1998-04-05,Derby,Chelsea,0,1,A,0,1,A,
9798-blackburn-manunited,1997-98,9798,1998-04-06,Blackburn,Man United,1,3,A,1,0,H,
9798-leeds-chelsea,1997-98,9798,1998-04-08,Leeds,Chelsea,3,1,H,2,1,H,
9798-manunited-liverpool,1997-98,9798,1998-04-10,Man United,Liverpool,1,1,D,1,1,D,
9798-arsenal-newcastle,1997-98,9798,1998-04-11,Arsenal,Newcastle,3,1,H,1,0,H,
9798-barnsley-sheffieldweds,1997-98,9798,1998-04-11,Barnsley,Sheffield Weds,2,1,H,0,0,D,
9798-bolton-blackburn,1997-98,9798,1998-04-11,Bolton,Blackburn,2,1,H,1,0,H,
9798-chelsea-tottenham,1997-98,9798,1998-04-11,Chelsea,Tottenham,2,0,H,0,0,D,
9798-coventry-astonvilla,1997-98,9798,1998-04-11,Coventry,Aston Villa,1,2,A,0,1,A,
9798-crystalpalace-leicester,1997-98,9798,1998-04-11,Crystal Palace,Leicester,0,3,A,0,1,A,
9798-everton-leeds,1997-98,9798,1998-04-11,Everton,Leeds,2,0,H,2,0,H,
9798-southampton-wimbledon,1997-98,9798,1998-04-11,Southampton,Wimbledon,0,1,A,0,1,A,
9798-westham-derby,1997-98,9798,1998-04-11,West Ham,Derby,0,0,D,0,0,D,
9798-blackburn-arsenal,1997-98,9798,1998-04-13,Blackburn,Arsenal,1,4,A,0,4,A,
9798-derby-bolton,1997-98,9798,1998-04-13,Derby,Bolton,4,0,H,4,0,H,
9798-liverpool-crystalpalace,1997-98,9798,1998-04-13,Liverpool,Crystal Palace,2,1,H,1,0,H,
9798-newcastle-barnsley,1997-98,9798,1998-04-13,Newcastle,Barnsley,2,1,H,1,0,H,
9798-sheffieldweds-westham,1997-98,9798,1998-04-13,Sheffield Weds,West Ham,1,1,D,0,1,A,
9798-tottenham-coventry,1997-98,9798,1998-04-13,Tottenham,Coventry,1,1,D,0,0,D,
9798-wimbledon-everton,1997-98,9798,1998-04-13,Wimbledon,Everton,0,0,D,0,0,D,
9798-leicester-southampton,1997-98,9798,1998-04-14,Leicester,Southampton,3,3,D,1,2,A,
9798-arsenal-wimbledon,1997-98,9798,1998-04-18,Arsenal,Wimbledon,5,0,H,3,0,H,
9798-barnsley-tottenham,1997-98,9798,1998-04-18,Barnsley,Tottenham,1,1,D,1,0,H,
9798-bolton-leeds,1997-98,9798,1998-04-18,Bolton,Leeds,2,3,A,0,2,A,
9798-crystalpalace-derby,1997-98,9798,1998-04-18,Crystal Palace,Derby,3,1,H,0,0,D,
9798-everton-leicester,1997-98,9798,1998-04-18,Everton,Leicester,1,1,D,1,1,D,
9798-manunited-newcastle,1997-98,9798,1998-04-18,Man United,Newcastle,1,1,D,1,1,D,
9798-southampton-astonvilla,1997-98,9798,1998-04-18,Southampton,Aston Villa,1,2,A,1,1,D,
9798-westham-blackburn,1997-98,9798,1998-04-18,West Ham,Blackburn,2,1,H,2,1,H,
9798-chelsea-sheffieldweds,1997-98,9798,1998-04-19,Chelsea,Sheffield Weds,1,0,H,1,0,H,
9798-coventry-liverpool,1997-98,9798,1998-04-19,Coventry,Liverpool,1,1,D,0,1,A,
9798-astonvilla-bolton,1997-98,9798,1998-04-25,Aston Villa,Bolton,1,3,A,0,2,A,
9798-barnsley-arsenal,1997-98,9798,1998-04-25,Barnsley,Arsenal,0,2,A,0,1,A,
9798-blackburn-wimbledon,1997-98,9798,1998-04-25,Blackburn,Wimbledon,0,0,D,0,0,D,
9798-chelsea-liverpool,1997-98,9798,1998-04-25,Chelsea,Liverpool,4,1,H,1,1,D,
9798-everton-sheffieldweds,1997-98,9798,1998-04-25,Everton,Sheffield Weds,1,3,A,0,2,A,
9798-leeds-coventry,1997-98,9798,1998-04-25,Leeds,Coventry,3,3,D,2,2,D,
9798-tottenham-newcastle,1997-98,9798,1998-04-25,Tottenham,Newcastle,2,0,H,1,0,H,
9798-westham-southampton,1997-98,9798,1998-04-25,West Ham,Southampton,2,4,A,1,1,D,
9798-derby-leicester,1997-98,9798,1998-04-26,Derby,Leicester,0,4,A,0,4,A,
9798-crystalpalace-manunited,1997-98,9798,1998-04-27,Crystal Palace,Man United,0,3,A,0,2,A,
9798-arsenal-derby,1997-98,9798,1998-04-29,Arsenal,Derby,1,0,H,1,0,H,
9798-chelsea-blackburn,1997-98,9798,1998-04-29,Chelsea,Blackburn,0,1,A,0,0,D,
9798-coventry-wimbledon,1997-98,9798,1998-04-29,Coventry,Wimbledon,0,0,D,0,0,D,
9798-leicester-newcastle,1997-98,9798,1998-04-29,Leicester,Newcastle,0,0,D,0,0,D,
9798-bolton-crystalpalace,1997-98,9798,1998-05-02,Bolton,Crystal Palace,5,2,H,3,2,H,
9798-coventry-blackburn,1997-98,9798,1998-05-02,Coventry,Blackburn,2,0,H,2,0,H,
9798-leicester-barnsley,1997-98,9798,1998-05-02,Leicester,Barnsley,1,0,H,0,0,D,
9798-liverpool-westham,1997-98,9798,1998-05-02,Liverpool,West Ham,5,0,H,4,0,H,
9798-newcastle-chelsea,1997-98,9798,1998-05-02,Newcastle,Chelsea,3,1,H,2,0,H,
9798-sheffieldweds-astonvilla,1997-98,9798,1998-05-02,Sheffield Weds,Aston Villa,1,3,A,0,2,A,
9798-southampton-derby,1997-98,9798,1998-05-02,Southampton,Derby,0,2,A,0,0,D,
9798-wimbledon-tottenham,1997-98,9798,1998-05-02,Wimbledon,Tottenham,2,6,A,2,2,D,
9798-arsenal-everton,1997-98,9798,1998-05-03,Arsenal,Everton,4,0,H,2,0,H,
9798-manunited-leeds,1997-98,9798,1998-05-04,Man United,Leeds,3,0,H,2,0,H,
9798-crystalpalace-westham,1997-98,9798,1998-05-05,Crystal Palace,West Ham,3,3,D,1,1,D,
9798-liverpool-arsenal,1997-98,9798,1998-05-06,Liverpool,Arsenal,4,0,H,3,0,H,
9798-astonvilla-arsenal,1997-98,9798,1998-05-10,Aston Villa,Arsenal,1,0,H,1,0,H,
9798-barnsley-manunited,1997-98,9798,1998-05-10,Barnsley,Man United,0,2,A,0,1,A,
9798-blackburn-newcastle,1997-98,9798,1998-05-10,Blackburn,Newcastle,1,0,H,0,0,D,
9798-chelsea-bolton,1997-98,9798,1998-05-10,Chelsea,Bolton,2,0,H,0,0,D,
9798-crystalpalace-sheffieldweds,1997-98,9798,1998-05-10,Crystal Palace,Sheffield Weds,1,0,H,0,0,D,
9798-derby-liverpool,1997-98,9798,1998-05-10,Derby,Liverpool,1,0,H,0,0,D,
9798-everton-coventry,1997-98,9798,1998-05-10,Everton,Coventry,1,1,D,1,0,H,
9798-leeds-wimbledon,1997-98,9798,1998-05-10,Leeds,Wimbledon,1,1,D,0,0,D,
9798-tottenham-southampton,1997-98,9798,1998-05-10,Tottenham,Southampton,1,1,D,1,1,D,
9798-westham-leicester,1997-98,9798,1998-05-10,West Ham,Leicester,4,3,H,2,0,H,
9899-blackburn-derby,1998-99,9899,1998-08-15,Blackburn,Derby,0,0,D,0,0,D,
9899-coventry-chelsea,1998-99,9899,1998-08-15,Coventry,Chelsea,2,1,H,2,1,H,
9899-everton-astonvilla,1998-99,9899,1998-08-15,Everton,Aston Villa,0,0,D,0,0,D,
9899-manunited-leicester,1998-99,9899,1998-08-15,Man United,Leicester,2,2,D,0,1,A,
9899-middlesbrough-leeds,1998-99,9899,1998-08-15,Middlesbrough,Leeds,0,0,D,0,0,D,
9899-newcastle-charlton,1998-99,9899,1998-08-15,Newcastle,Charlton,0,0,D,0,0,D,
9899-sheffieldweds-westham,1998-99,9899,1998-08-15,Sheffield Weds,West Ham,0,1,A,0,0,D,
9899-wimbledon-tottenham,1998-99,9899,1998-08-15,Wimbledon,Tottenham,3,1,H,0,0,D,
9899-southampton-liverpool,1998-99,9899,1998-08-16,Southampton,Liverpool,1,2,A,1,1,D,
9899-arsenal-nottmforest,1998-99,9899,1998-08-17,Arsenal,Nott'm Forest,2,1,H,0,0,D,
9899-charlton-southampton,1998-99,9899,1998-08-22,Charlton,Southampton,5,0,H,1,0,H,
9899-chelsea-newcastle,1998-99,9899,1998-08-22,Chelsea,Newcastle,1,1,D,1,1,D,
9899-derby-wimbledon,1998-99,9899,1998-08-22,Derby,Wimbledon,0,0,D,0,0,D,
9899-leicester-everton,1998-99,9899,1998-08-22,Leicester,Everton,2,0,H,2,0,H,
9899-liverpool-arsenal,1998-99,9899,1998-08-22,Liverpool,Arsenal,0,0,D,0,0,D,
9899-nottmforest-coventry,1998-99,9899,1998-08-22,Nott'm Forest,Coventry,1,0,H,0,0,D,
9899-tottenham-sheffieldweds,1998-99,9899,1998-08-22,Tottenham,Sheffield Weds,0,3,A,0,2,A,
9899-westham-manunited,1998-99,9899,1998-08-22,West Ham,Man United,0,0,D,0,0,D,
9899-astonvilla-middlesbrough,1998-99,9899,1998-08-23,Aston Villa,Middlesbrough,3,1,H,1,0,H,
9899-leeds-blackburn,1998-99,9899,1998-08-24,Leeds,Blackburn,1,0,H,1,0,H,
9899-arsenal-charlton,1998-99,9899,1998-08-29,Arsenal,Charlton,0,0,D,0,0,D,
9899-blackburn-leicester,1998-99,9899,1998-08-29,Blackburn,Leicester,1,0,H,1,0,H,
9899-coventry-westham,1998-99,9899,1998-08-29,Coventry,West Ham,0,0,D,0,0,D,
9899-everton-tottenham,1998-99,9899,1998-08-29,Everton,Tottenham,0,1,A,0,1,A,
9899-middlesbrough-derby,1998-99,9899,1998-08-29,Middlesbrough,Derby,1,1,D,0,1,A,
9899-sheffieldweds-astonvilla,1998-99,9899,1998-08-29,Sheffield Weds,Aston Villa,0,1,A,0,1,A,
9899-southampton-nottmforest,1998-99,9899,1998-08-29,Southampton,Nott'm Forest,1,2,A,0,0,D,
9899-wimbledon-leeds,1998-99,9899,1998-08-29,Wimbledon,Leeds,1,1,D,0,0,D,
9899-newcastle-liverpool,1998-99,9899,1998-08-30,Newcastle,Liverpool,1,4,A,1,4,A,
9899-leeds-southampton,1998-99,9899,1998-09-08,Leeds,Southampton,3,0,H,1,0,H,
9899-nottmforest-everton,1998-99,9899,1998-09-08,Nott'm Forest,Everton,0,2,A,0,0,D,
9899-astonvilla-newcastle,1998-99,9899,1998-09-09,Aston Villa,Newcastle,1,0,H,0,0,D,
9899-chelsea-arsenal,1998-99,9899,1998-09-09,Chelsea,Arsenal,0,0,D,0,0,D,
9899-derby-sheffieldweds,1998-99,9899,1998-09-09,Derby,Sheffield Weds,1,0,H,1,0,H,
9899-leicester-middlesbrough,1998-99,9899,1998-09-09,Leicester,Middlesbrough,0,1,A,0,1,A,
9899-liverpool-coventry,1998-99,9899,1998-09-09,Liverpool,Coventry,2,0,H,1,0,H,
9899-manunited-charlton,1998-99,9899,1998-09-09,Man United,Charlton,4,1,H,2,1,H,
9899-tottenham-blackburn,1998-99,9899,1998-09-09,Tottenham,Blackburn,2,1,H,1,1,D,
9899-westham-wimbledon,1998-99,9899,1998-09-09,West Ham,Wimbledon,3,4,A,3,1,H,
9899-astonvilla-wimbledon,1998-99,9899,1998-09-12,Aston Villa,Wimbledon,2,0,H,1,0,H,
9899-charlton-derby,1998-99,9899,1998-09-12,Charlton,Derby,1,2,A,0,1,A,
9899-chelsea-nottmforest,1998-99,9899,1998-09-12,Chelsea,Nott'm Forest,2,1,H,2,0,H,
9899-everton-leeds,1998-99,9899,1998-09-12,Everton,Leeds,0,0,D,0,0,D,
9899-leicester-arsenal,1998-99,9899,1998-09-12,Leicester,Arsenal,1,1,D,1,0,H,
9899-manunited-coventry,1998-99,9899,1998-09-12,Man United,Coventry,2,0,H,1,0,H,
9899-newcastle-southampton,1998-99,9899,1998-09-12,Newcastle,Southampton,4,0,H,2,0,H,
9899-sheffieldweds-blackburn,1998-99,9899,1998-09-12,Sheffield Weds,Blackburn,3,0,H,2,0,H,
9899-westham-liverpool,1998-99,9899,1998-09-12,West Ham,Liverpool,2,1,H,1,0,H,
9899-tottenham-middlesbrough,1998-99,9899,1998-09-13,Tottenham,Middlesbrough,0,3,A,0,2,A,
9899-coventry-newcastle,1998-99,9899,1998-09-19,Coventry,Newcastle,1,5,A,1,3,A,
9899-derby-leicester,1998-99,9899,1998-09-19,Derby,Leicester,2,0,H,1,0,H,
9899-leeds-astonvilla,1998-99,9899,1998-09-19,Leeds,Aston Villa,0,0,D,0,0,D,
9899-liverpool-charlton,1998-99,9899,1998-09-19,Liverpool,Charlton,3,3,D,1,1,D,
9899-middlesbrough-everton,1998-99,9899,1998-09-19,Middlesbrough,Everton,2,2,D,2,0,H,
9899-nottmforest-westham,1998-99,9899,1998-09-19,Nott'm Forest,West Ham,0,0,D,0,0,D,
9899-southampton-tottenham,1998-99,9899,1998-09-19,Southampton,Tottenham,1,1,D,0,1,A,
9899-wimbledon-sheffieldweds,1998-99,9899,1998-09-19,Wimbledon,Sheffield Weds,2,1,H,1,0,H,
9899-arsenal-manunited,1998-99,9899,1998-09-20,Arsenal,Man United,3,0,H,2,0,H,
9899-blackburn-chelsea,1998-99,9899,1998-09-21,Blackburn,Chelsea,3,4,A,1,1,D,
9899-manunited-liverpool,1998-99,9899,1998-09-24,Man United,Liverpool,2,0,H,1,0,H,
9899-astonvilla-derby,1998-99,9899,1998-09-26,Aston Villa,Derby,1,0,H,1,0,H,
9899-charlton-coventry,1998-99,9899,1998-09-26,Charlton,Coventry,1,1,D,0,0,D,
9899-chelsea-middlesbrough,1998-99,9899,1998-09-26,Chelsea,Middlesbrough,2,0,H,0,0,D,
9899-everton-blackburn,1998-99,9899,1998-09-26,Everton,Blackburn,0,0,D,0,0,D,
9899-newcastle-nottmforest,1998-99,9899,1998-09-26,Newcastle,Nott'm Forest,2,0,H,1,0,H,
9899-sheffieldweds-arsenal,1998-99,9899,1998-09-26,Sheffield Weds,Arsenal,1,0,H,0,0,D,
9899-tottenham-leeds,1998-99,9899,1998-09-26,Tottenham,Leeds,3,3,D,1,2,A,
9899-leicester-wimbledon,1998-99,9899,1998-09-27,Leicester,Wimbledon,1,1,D,0,0,D,
9899-westham-southampton,1998-99,9899,1998-09-28,West Ham,Southampton,1,0,H,0,0,D,
9899-blackburn-westham,1998-99,9899,1998-10-03,Blackburn,West Ham,3,0,H,1,0,H,
9899-coventry-astonvilla,1998-99,9899,1998-10-03,Coventry,Aston Villa,1,2,A,0,2,A,
9899-derby-tottenham,1998-99,9899,1998-10-03,Derby,Tottenham,0,1,A,0,0,D,
9899-leeds-leicester,1998-99,9899,1998-10-03,Leeds,Leicester,0,1,A,0,0,D,
9899-middlesbrough-sheffieldweds,1998-99,9899,1998-10-03,Middlesbrough,Sheffield Weds,4,0,H,2,0,H,
9899-nottmforest-charlton,1998-99,9899,1998-10-03,Nott'm Forest,Charlton,0,1,A,0,1,A,
9899-southampton-manunited,1998-99,9899,1998-10-03,Southampton,Man United,0,3,A,0,1,A,
9899-wimbledon-everton,1998-99,9899,1998-10-03,Wimbledon,Everton,1,2,A,1,1,D,
9899-arsenal-newcastle,1998-99,9899,1998-10-04,Arsenal,Newcastle,3,0,H,2,0,H,
9899-liverpool-chelsea,1998-99,9899,1998-10-04,Liverpool,Chelsea,1,1,D,0,1,A,
9899-arsenal-southampton,1998-99,9899,1998-10-17,Arsenal,Southampton,1,1,D,1,0,H,
9899-chelsea-charlton,1998-99,9899,1998-10-17,Chelsea,Charlton,2,1,H,1,0,H,
9899-everton-liverpool,1998-99,9899,1998-10-17,Everton,Liverpool,0,0,D,0,0,D,
9899-manunited-wimbledon,1998-99,9899,1998-10-17,Man United,Wimbledon,5,1,H,2,1,H,
9899-middlesbrough-blackburn,1998-99,9899,1998-10-17,Middlesbrough,Blackburn,2,1,H,0,0,D,
9899-newcastle-derby,1998-99,9899,1998-10-17,Newcastle,Derby,2,1,H,2,0,H,
9899-nottmforest-leeds,1998-99,9899,1998-10-17,Nott'm Forest,Leeds,1,1,D,0,0,D,
9899-westham-astonvilla,1998-99,9899,1998-10-17,West Ham,Aston Villa,0,0,D,0,0,D,
9899-coventry-sheffieldweds,1998-99,9899,1998-10-18,Coventry,Sheffield Weds,1,0,H,0,0,D,
9899-leicester-tottenham,1998-99,9899,1998-10-19,Leicester,Tottenham,2,1,H,1,1,D,
9899-astonvilla-leicester,1998-99,9899,1998-10-24,Aston Villa,Leicester,1,1,D,0,1,A,
9899-charlton-westham,1998-99,9899,1998-10-24,Charlton,West Ham,4,2,H,1,2,A,
9899-derby-manunited,1998-99,9899,1998-10-24,Derby,Man United,1,1,D,0,0,D,
9899-liverpool-nottmforest,1998-99,9899,1998-10-24,Liverpool,Nott'm Forest,5,1,H,3,1,H,
9899-sheffieldweds-everton,1998-99,9899,1998-10-24,Sheffield Weds,Everton,0,0,D,0,0,D,
9899-southampton-coventry,1998-99,9899,1998-10-24,Southampton,Coventry,2,1,H,2,0,H,
9899-tottenham-newcastle,1998-99,9899,1998-10-24,Tottenham,Newcastle,2,0,H,1,0,H,
9899-wimbledon-middlesbrough,1998-99,9899,1998-10-24,Wimbledon,Middlesbrough,2,2,D,1,2,A,
9899-blackburn-arsenal,1998-99,9899,1998-10-25,Blackburn,Arsenal,1,2,A,0,2,A,
9899-leeds-chelsea,1998-99,9899,1998-10-25,Leeds,Chelsea,0,0,D,0,0,D,
9899-coventry-arsenal,1998-99,9899,1998-10-31,Coventry,Arsenal,0,1,A,0,0,D,
9899-derby-leeds,1998-99,9899,1998-10-31,Derby,Leeds,2,2,D,1,2,A,
9899-everton-manunited,1998-99,9899,1998-10-31,Everton,Man United,1,4,A,1,2,A,
9899-leicester-liverpool,1998-99,9899,1998-10-31,Leicester,Liverpool,1,0,H,0,0,D,
9899-newcastle-westham,1998-99,9899,1998-10-31,Newcastle,West Ham,0,3,A,0,0,D,
9899-sheffieldweds-southampton,1998-99,9899,1998-10-31,Sheffield Weds,Southampton,0,0,D,0,0,D,
9899-wimbledon-blackburn,1998-99,9899,1998-10-31,Wimbledon,Blackburn,1,1,D,0,0,D,
9899-middlesbrough-nottmforest,1998-99,9899,1998-11-01,Middlesbrough,Nott'm Forest,1,1,D,1,0,H,
9899-tottenham-charlton,1998-99,9899,1998-11-02,Tottenham,Charlton,2,2,D,0,1,A,
9899-astonvilla-tottenham,1998-99,9899,1998-11-07,Aston Villa,Tottenham,3,2,H,2,0,H,
9899-blackburn-coventry,1998-99,9899,1998-11-07,Blackburn,Coventry,1,2,A,0,0,D,
9899-charlton-leicester,1998-99,9899,1998-11-07,Charlton,Leicester,0,0,D,0,0,D,
9899-liverpool-derby,1998-99,9899,1998-11-07,Liverpool,Derby,1,2,A,0,2,A,
9899-nottmforest-wimbledon,1998-99,9899,1998-11-07,Nott'm Forest,Wimbledon,0,1,A,0,1,A,
9899-southampton-middlesbrough,1998-99,9899,1998-11-07,Southampton,Middlesbrough,3,3,D,0,0,D,
9899-arsenal-everton,1998-99,9899,1998-11-08,Arsenal,Everton,1,0,H,1,0,H,
9899-leeds-sheffieldweds,1998-99,9899,1998-11-08,Leeds,Sheffield Weds,2,1,H,1,1,D,
9899-manunited-newcastle,1998-99,9899,1998-11-08,Man United,Newcastle,0,0,D,0,0,D,
9899-westham-chelsea,1998-99,9899,1998-11-08,West Ham,Chelsea,1,1,D,1,0,H,
9899-arsenal-tottenham,1998-99,9899,1998-11-14,Arsenal,Tottenham,0,0,D,0,0,D,
9899-charlton-middlesbrough,1998-99,9899,1998-11-14,Charlton,Middlesbrough,1,1,D,1,0,H,
9899-chelsea-wimbledon,1998-99,9899,1998-11-14,Chelsea,Wimbledon,3,0,H,1,0,H,
9899-liverpool-leeds,1998-99,9899,1998-11-14,Liverpool,Leeds,1,3,A,0,0,D,
9899-manunited-blackburn,1998-99,9899,1998-11-14,Man United,Blackburn,3,2,H,2,0,H,
9899-newcastle-sheffieldweds,1998-99,9899,1998-11-14,Newcastle,Sheffield Weds,1,1,D,1,0,H,
9899-southampton-astonvilla,1998-99,9899,1998-11-14,Southampton,Aston Villa,1,4,A,0,1,A,
9899-westham-leicester,1998-99,9899,1998-11-14,West Ham,Leicester,3,2,H,1,1,D,
9899-coventry-everton,1998-99,9899,1998-11-15,Coventry,Everton,3,0,H,1,0,H,
9899-nottmforest-derby,1998-99,9899,1998-11-16,Nott'm Forest,Derby,2,2,D,0,0,D,
9899-astonvilla-liverpool,1998-99,9899,1998-11-21,Aston Villa,Liverpool,2,4,A,0,2,A,
9899-blackburn-southampton,1998-99,9899,1998-11-21,Blackburn,Southampton,0,2,A,0,1,A,
9899-leeds-charlton,1998-99,9899,1998-11-21,Leeds,Charlton,4,1,H,1,0,H,
9899-leicester-chelsea,1998-99,9899,1998-11-21,Leicester,Chelsea,2,4,A,1,2,A,
9899-middlesbrough-coventry,1998-99,9899,1998-11-21,Middlesbrough,Coventry,2,0,H,0,0,D,
9899-sheffieldweds-manunited,1998-99,9899,1998-11-21,Sheffield Weds,Man United,3,1,H,1,1,D,
9899-tottenham-nottmforest,1998-99,9899,1998-11-21,Tottenham,Nott'm Forest,2,0,H,0,0,D,
9899-wimbledon-arsenal,1998-99,9899,1998-11-21,Wimbledon,Arsenal,1,0,H,0,0,D,
9899-derby-westham,1998-99,9899,1998-11-22,Derby,West Ham,0,2,A,0,1,A,
9899-everton-newcastle,1998-99,9899,1998-11-23,Everton,Newcastle,1,0,H,1,0,H,
9899-charlton-everton,1998-99,9899,1998-11-28,Charlton,Everton,1,2,A,0,1,A,
9899-chelsea-sheffieldweds,1998-99,9899,1998-11-28,Chelsea,Sheffield Weds,1,1,D,1,0,H,
9899-coventry-leicester,1998-99,9899,1998-11-28,Coventry,Leicester,1,1,D,0,0,D,
9899-newcastle-wimbledon,1998-99,9899,1998-11-28,Newcastle,Wimbledon,3,1,H,1,1,D,
9899-nottmforest-astonvilla,1998-99,9899,1998-11-28,Nott'm Forest,Aston Villa,2,2,D,2,0,H,
9899-southampton-derby,1998-99,9899,1998-11-28,Southampton,Derby,0,1,A,0,1,A,
9899-westham-tottenham,1998-99,9899,1998-11-28,West Ham,Tottenham,2,1,H,1,0,H,
9899-arsenal-middlesbrough,1998-99,9899,1998-11-29,Arsenal,Middlesbrough,1,1,D,0,1,A,
9899-liverpool-blackburn,1998-99,9899,1998-11-29,Liverpool,Blackburn,2,0,H,2,0,H,
9899-manunited-leeds,1998-99,9899,1998-11-29,Man United,Leeds,3,2,H,1,1,D,
9899-astonvilla-manunited,1998-99,9899,1998-12-05,Aston Villa,Man United,1,1,D,0,0,D,
9899-blackburn-charlton,1998-99,9899,1998-12-05,Blackburn,Charlton,1,0,H,0,0,D,
9899-derby-arsenal,1998-99,9899,1998-12-05,Derby,Arsenal,0,0,D,0,0,D,
9899-everton-chelsea,1998-99,9899,1998-12-05,Everton,Chelsea,0,0,D,0,0,D,
9899-leeds-westham,1998-99,9899,1998-12-05,Leeds,West Ham,4,0,H,1,0,H,
9899-leicester-southampton,1998-99,9899,1998-12-05,Leicester,Southampton,2,0,H,0,0,D,
9899-tottenham-liverpool,1998-99,9899,1998-12-05,Tottenham,Liverpool,2,1,H,1,0,H,
9899-wimbledon-coventry,1998-99,9899,1998-12-05,Wimbledon,Coventry,2,1,H,0,0,D,
9899-middlesbrough-newcastle,1998-99,9899,1998-12-06,Middlesbrough,Newcastle,2,2,D,1,1,D,
9899-sheffieldweds-nottmforest,1998-99,9899,1998-12-07,Sheffield Weds,Nott'm Forest,3,2,H,1,0,H,
9899-chelsea-astonvilla,1998-99,9899,1998-12-09,Chelsea,Aston Villa,2,1,H,1,1,D,
9899-blackburn-newcastle,1998-99,9899,1998-12-12,Blackburn,Newcastle,0,0,D,0,0,D,
9899-derby-chelsea,1998-99,9899,1998-12-12,Derby,Chelsea,2,2,D,1,0,H,
9899-everton-southampton,1998-99,9899,1998-12-12,Everton,Southampton,1,0,H,1,0,H,
9899-leicester-nottmforest,1998-99,9899,1998-12-12,Leicester,Nott'm Forest,3,1,H,1,1,D,
9899-middlesbrough-westham,1998-99,9899,1998-12-12,Middlesbrough,West Ham,1,0,H,1,0,H,
9899-sheffieldweds-charlton,1998-99,9899,1998-12-12,Sheffield Weds,Charlton,3,0,H,1,0,H,
9899-tottenham-manunited,1998-99,9899,1998-12-12,Tottenham,Man United,2,2,D,0,2,A,
9899-astonvilla-arsenal,1998-99,9899,1998-12-13,Aston Villa,Arsenal,3,2,H,0,2,A,
9899-wimbledon-liverpool,1998-99,9899,1998-12-13,Wimbledon,Liverpool,1,0,H,0,0,D,
9899-leeds-coventry,1998-99,9899,1998-12-14,Leeds,Coventry,2,0,H,1,0,H,
9899-manunited-chelsea,1998-99,9899,1998-12-16,Man United,Chelsea,1,1,D,1,0,H,
9899-chelsea-tottenham,1998-99,9899,1998-12-19,Chelsea,Tottenham,2,0,H,0,0,D,
9899-coventry-derby,1998-99,9899,1998-12-19,Coventry,Derby,1,1,D,1,0,H,
9899-liverpool-sheffieldweds,1998-99,9899,1998-12-19,Liverpool,Sheffield Weds,2,0,H,2,0,H,
9899-manunited-middlesbrough,1998-99,9899,1998-12-19,Man United,Middlesbrough,2,3,A,0,2,A,
9899-newcastle-leicester,1998-99,9899,1998-12-19,Newcastle,Leicester,1,0,H,0,0,D,
9899-nottmforest-blackburn,1998-99,9899,1998-12-19,Nott'm Forest,Blackburn,2,2,D,2,0,H,
9899-southampton-wimbledon,1998-99,9899,1998-12-19,Southampton,Wimbledon,3,1,H,1,0,H,
9899-westham-everton,1998-99,9899,1998-12-19,West Ham,Everton,2,1,H,1,0,H,
9899-arsenal-leeds,1998-99,9899,1998-12-20,Arsenal,Leeds,3,1,H,1,0,H,
9899-charlton-astonvilla,1998-99,9899,1998-12-21,Charlton,Aston Villa,0,1,A,0,1,A,
9899-arsenal-westham,1998-99,9899,1998-12-26,Arsenal,West Ham,1,0,H,1,0,H,
9899-blackburn-astonvilla,1998-99,9899,1998-12-26,Blackburn,Aston Villa,2,1,H,1,0,H,
9899-coventry-tottenham,1998-99,9899,1998-12-26,Coventry,Tottenham,1,1,D,0,1,A,
9899-everton-derby,1998-99,9899,1998-12-26,Everton,Derby,0,0,D,0,0,D,
9899-manunited-nottmforest,1998-99,9899,1998-12-26,Man United,Nott'm Forest,3,0,H,1,0,H,
9899-middlesbrough-liverpool,1998-99,9899,1998-12-26,Middlesbrough,Liverpool,1,3,A,1,2,A,
9899-newcastle-leeds,1998-99,9899,1998-12-26,Newcastle,Leeds,0,3,A,0,1,A,
9899-sheffieldweds-leicester,1998-99,9899,1998-12-26,Sheffield Weds,Leicester,0,1,A,0,1,A,
9899-southampton-chelsea,1998-99,9899,1998-12-26,Southampton,Chelsea,0,2,A,0,1,A,
9899-wimbledon-charlton,1998-99,9899,1998-12-26,Wimbledon,Charlton,2,1,H,1,1,D,
