match_id,season,season_code,date,home_team,away_team,fthg,ftag,ftr,hthg,htag,htr,referee,stage,neutral
ucl202324-clubatlticodemadrid-celticfc-2023-11-07,2023-24,202324,2023-11-07,Club Atlético de Madrid,Celtic FC,6,0,H,2.0,0.0,H,,League phase / group stage,False
ucl202324-sslazio-feyenoordrotterdam-2023-11-07,2023-24,202324,2023-11-07,SS Lazio,Feyenoord Rotterdam,1,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202324-acmilan-parissaintgermainfc-2023-11-07,2023-24,202324,2023-11-07,AC Milan,Paris Saint-Germain FC,2,1,H,1.0,1.0,D,,League phase / group stage,False
ucl202324-manchestercityfc-bscyoungboys-2023-11-07,2023-24,202324,2023-11-07,Manchester City FC,BSC Young Boys,3,0,H,2.0,0.0,H,,League phase / group stage,False
ucl202324-fkcrvenazvezda-rbleipzig-2023-11-07,2023-24,202324,2023-11-07,FK Crvena Zvezda,RB Leipzig,1,2,A,0.0,1.0,A,,League phase / group stage,False
ucl202324-fcporto-royalantwerpfc-2023-11-07,2023-24,202324,2023-11-07,FC Porto,Royal Antwerp FC,2,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202324-realsociedaddeftbol-sportlisboaebenfica-2023-11-08,2023-24,202324,2023-11-08,Real Sociedad de Fútbol,Sport Lisboa e Benfica,3,1,H,3.0,0.0,H,,League phase / group stage,False
ucl202324-realmadridcf-sportingclubedebraga-2023-11-08,2023-24,202324,2023-11-08,Real Madrid CF,Sporting Clube de Braga,3,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202324-fcredbullsalzburg-fcinternazionalemilano-2023-11-08,2023-24,202324,2023-11-08,FC Red Bull Salzburg,FC Internazionale Milano,0,1,A,0.0,0.0,D,,League phase / group stage,False
ucl202324-fcbayernmnchen-galatasaraysk-2023-11-08,2023-24,202324,2023-11-08,FC Bayern München,Galatasaray SK,2,1,H,0.0,0.0,D,,League phase / group stage,False
ucl202324-fckbenhavn-manchesterunitedfc-2023-11-08,2023-24,202324,2023-11-08,FC København,Manchester United FC,4,3,H,2.0,2.0,D,,League phase / group stage,False
ucl202324-arsenalfc-sevillafc-2023-11-08,2023-24,202324,2023-11-08,Arsenal FC,Sevilla FC,2,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202324-psv-racingclubdelens-2023-11-08,2023-24,202324,2023-11-08,PSV,Racing Club de Lens,1,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202324-sscnapoli-1fcunionberlin-2023-11-08,2023-24,202324,2023-11-08,SSC Napoli,1. FC Union Berlin,1,1,D,1.0,0.0,H,,League phase / group stage,False
ucl202122-beikta-afcajax-2023-11-24,2021-22,202122,2023-11-24,Beşiktaş,AFC Ajax,1,2,A,1.0,0.0,H,,League phase / group stage,False
ucl202122-sportingcp-borussiadortmund-2023-11-24,2021-22,202122,2023-11-24,Sporting CP,Borussia Dortmund,3,1,H,2.0,0.0,H,,League phase / group stage,False
ucl202324-feyenoordrotterdam-clubatlticodemadrid-2023-11-28,2023-24,202324,2023-11-28,Feyenoord Rotterdam,Club Atlético de Madrid,1,3,A,0.0,1.0,A,,League phase / group stage,False
ucl202324-fkshakhtardonetsk-royalantwerpfc-2023-11-28,2023-24,202324,2023-11-28,FK Shakhtar Donetsk,Royal Antwerp FC,1,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202324-manchestercityfc-rbleipzig-2023-11-28,2023-24,202324,2023-11-28,Manchester City FC,RB Leipzig,3,2,H,0.0,2.0,A,,League phase / group stage,False
ucl202324-bscyoungboys-fkcrvenazvezda-2023-11-28,2023-24,202324,2023-11-28,BSC Young Boys,FK Crvena Zvezda,2,0,H,2.0,0.0,H,,League phase / group stage,False
ucl202324-parissaintgermainfc-newcastleunitedfc-2023-11-28,2023-24,202324,2023-11-28,Paris Saint-Germain FC,Newcastle United FC,1,1,D,0.0,1.0,A,,League phase / group stage,False
ucl202324-acmilan-borussiadortmund-2023-11-28,2023-24,202324,2023-11-28,AC Milan,Borussia Dortmund,1,3,A,1.0,1.0,D,,League phase / group stage,False
ucl202324-sslazio-celticfc-2023-11-28,2023-24,202324,2023-11-28,SS Lazio,Celtic FC,2,0,H,0.0,0.0,D,,League phase / group stage,False
ucl202324-fcbarcelona-fcporto-2023-11-28,2023-24,202324,2023-11-28,FC Barcelona,FC Porto,2,1,H,1.0,1.0,D,,League phase / group stage,False
ucl202324-arsenalfc-racingclubdelens-2023-11-29,2023-24,202324,2023-11-29,Arsenal FC,Racing Club de Lens,6,0,H,5.0,0.0,H,,League phase / group stage,False
ucl202324-realsociedaddeftbol-fcredbullsalzburg-2023-11-29,2023-24,202324,2023-11-29,Real Sociedad de Fútbol,FC Red Bull Salzburg,0,0,D,,,,,League phase / group stage,False
ucl202324-sportlisboaebenfica-fcinternazionalemilano-2023-11-29,2023-24,202324,2023-11-29,Sport Lisboa e Benfica,FC Internazionale Milano,3,3,D,3.0,0.0,H,,League phase / group stage,False
ucl202324-realmadridcf-sscnapoli-2023-11-29,2023-24,202324,2023-11-29,Real Madrid CF,SSC Napoli,4,2,H,2.0,1.0,H,,League phase / group stage,False
ucl202324-sevillafc-psv-2023-11-29,2023-24,202324,2023-11-29,Sevilla FC,PSV,2,3,A,1.0,0.0,H,,League phase / group stage,False
ucl202324-sportingclubedebraga-1fcunionberlin-2023-11-29,2023-24,202324,2023-11-29,Sporting Clube de Braga,1. FC Union Berlin,1,1,D,0.0,1.0,A,,League phase / group stage,False
ucl202324-galatasaraysk-manchesterunitedfc-2023-11-29,2023-24,202324,2023-11-29,Galatasaray SK,Manchester United FC,3,3,D,1.0,2.0,A,,League phase / group stage,False
ucl202324-fcbayernmnchen-fckbenhavn-2023-11-29,2023-24,202324,2023-11-29,FC Bayern München,FC København,0,0,D,,,,,League phase / group stage,False
ucl202122-borussiadortmund-beikta-2023-12-07,2021-22,202122,2023-12-07,Borussia Dortmund,Beşiktaş,5,0,H,2.0,0.0,H,,League phase / group stage,False
ucl202122-afcajax-sportingcp-2023-12-07,2021-22,202122,2023-12-07,AFC Ajax,Sporting CP,4,2,H,2.0,1.0,H,,League phase / group stage,False
ucl202324-manchesterunitedfc-fcbayernmnchen-2023-12-12,2023-24,202324,2023-12-12,Manchester United FC,FC Bayern München,0,1,A,0.0,0.0,D,,League phase / group stage,False
ucl202324-fcinternazionalemilano-realsociedaddeftbol-2023-12-12,2023-24,202324,2023-12-12,FC Internazionale Milano,Real Sociedad de Fútbol,0,0,D,,,,,League phase / group stage,False
ucl202324-sscnapoli-sportingclubedebraga-2023-12-12,2023-24,202324,2023-12-12,SSC Napoli,Sporting Clube de Braga,2,0,H,2.0,0.0,H,,League phase / group stage,False
ucl202324-1fcunionberlin-realmadridcf-2023-12-12,2023-24,202324,2023-12-12,1. FC Union Berlin,Real Madrid CF,2,3,A,1.0,0.0,H,,League phase / group stage,False
ucl202324-racingclubdelens-sevillafc-2023-12-12,2023-24,202324,2023-12-12,Racing Club de Lens,Sevilla FC,2,1,H,0.0,0.0,D,,League phase / group stage,False
ucl202324-psv-arsenalfc-2023-12-12,2023-24,202324,2023-12-12,PSV,Arsenal FC,1,1,D,0.0,1.0,A,,League phase / group stage,False
ucl202324-fckbenhavn-galatasaraysk-2023-12-12,2023-24,202324,2023-12-12,FC København,Galatasaray SK,1,0,H,0.0,0.0,D,,League phase / group stage,False
ucl202324-fcredbullsalzburg-sportlisboaebenfica-2023-12-12,2023-24,202324,2023-12-12,FC Red Bull Salzburg,Sport Lisboa e Benfica,1,3,A,0.0,2.0,A,,League phase / group stage,False
ucl202324-clubatlticodemadrid-sslazio-2023-12-13,2023-24,202324,2023-12-13,Club Atlético de Madrid,SS Lazio,2,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202324-celticfc-feyenoordrotterdam-2023-12-13,2023-24,202324,2023-12-13,Celtic FC,Feyenoord Rotterdam,2,1,H,1.0,0.0,H,,League phase / group stage,False
ucl202324-newcastleunitedfc-acmilan-2023-12-13,2023-24,202324,2023-12-13,Newcastle United FC,AC Milan,1,2,A,1.0,0.0,H,,League phase / group stage,False
ucl202324-borussiadortmund-parissaintgermainfc-2023-12-13,2023-24,202324,2023-12-13,Borussia Dortmund,Paris Saint-Germain FC,1,1,D,0.0,0.0,D,,League phase / group stage,False
ucl202324-royalantwerpfc-fcbarcelona-2023-12-13,2023-24,202324,2023-12-13,Royal Antwerp FC,FC Barcelona,3,2,H,1.0,1.0,D,,League phase / group stage,False
ucl202324-fcporto-fkshakhtardonetsk-2023-12-13,2023-24,202324,2023-12-13,FC Porto,FK Shakhtar Donetsk,5,3,H,2.0,1.0,H,,League phase / group stage,False
ucl202324-rbleipzig-bscyoungboys-2023-12-13,2023-24,202324,2023-12-13,RB Leipzig,BSC Young Boys,2,1,H,0.0,0.0,D,,League phase / group stage,False
ucl202324-fkcrvenazvezda-manchestercityfc-2023-12-13,2023-24,202324,2023-12-13,FK Crvena Zvezda,Manchester City FC,2,3,A,0.0,1.0,A,,League phase / group stage,False
ucl202324-rbleipzig-realmadridcf-2024-02-13,2023-24,202324,2024-02-13,RB Leipzig,Real Madrid CF,0,1,A,0.0,0.0,D,,Round of 16,False
ucl202324-fckbenhavn-manchestercityfc-2024-02-13,2023-24,202324,2024-02-13,FC København,Manchester City FC,1,3,A,1.0,2.0,A,,Round of 16,False
ucl202324-parissaintgermainfc-realsociedaddeftbol-2024-02-14,2023-24,202324,2024-02-14,Paris Saint-Germain FC,Real Sociedad de Fútbol,2,0,H,0.0,0.0,D,,Round of 16,False
ucl202324-sslazio-fcbayernmnchen-2024-02-14,2023-24,202324,2024-02-14,SS Lazio,FC Bayern München,1,0,H,0.0,0.0,D,,Round of 16,False
ucl202324-fcinternazionalemilano-clubatlticodemadrid-2024-02-20,2023-24,202324,2024-02-20,FC Internazionale Milano,Club Atlético de Madrid,1,0,H,0.0,0.0,D,,Round of 16,False
ucl202324-psv-borussiadortmund-2024-02-20,2023-24,202324,2024-02-20,PSV,Borussia Dortmund,1,1,D,0.0,1.0,A,,Round of 16,False
ucl202324-sscnapoli-fcbarcelona-2024-02-21,2023-24,202324,2024-02-21,SSC Napoli,FC Barcelona,1,1,D,0.0,0.0,D,,Round of 16,False
ucl202324-fcporto-arsenalfc-2024-02-21,2023-24,202324,2024-02-21,FC Porto,Arsenal FC,1,0,H,0.0,0.0,D,,Round of 16,False
ucl202324-fcbayernmnchen-sslazio-2024-03-05,2023-24,202324,2024-03-05,FC Bayern München,SS Lazio,3,0,H,2.0,0.0,H,,Round of 16,False
ucl202324-realsociedaddeftbol-parissaintgermainfc-2024-03-05,2023-24,202324,2024-03-05,Real Sociedad de Fútbol,Paris Saint-Germain FC,1,2,A,0.0,1.0,A,,Round of 16,False
ucl202324-realmadridcf-rbleipzig-2024-03-06,2023-24,202324,2024-03-06,Real Madrid CF,RB Leipzig,1,1,D,0.0,0.0,D,,Round of 16,False
ucl202324-manchestercityfc-fckbenhavn-2024-03-06,2023-24,202324,2024-03-06,Manchester City FC,FC København,3,1,H,3.0,1.0,H,,Round of 16,False
ucl202324-fcbarcelona-sscnapoli-2024-03-12,2023-24,202324,2024-03-12,FC Barcelona,SSC Napoli,3,1,H,2.0,1.0,H,,Round of 16,False
ucl202324-arsenalfc-fcporto-2024-03-12,2023-24,202324,2024-03-12,Arsenal FC,FC Porto,1,0,H,1.0,0.0,H,,Round of 16,False
ucl202324-borussiadortmund-psv-2024-03-13,2023-24,202324,2024-03-13,Borussia Dortmund,PSV,2,0,H,1.0,0.0,H,,Round of 16,False
ucl202324-clubatlticodemadrid-fcinternazionalemilano-2024-03-13,2023-24,202324,2024-03-13,Club Atlético de Madrid,FC Internazionale Milano,2,1,H,2.0,1.0,H,,Round of 16,False
ucl202324-realmadridcf-manchestercityfc-2024-04-09,2023-24,202324,2024-04-09,Real Madrid CF,Manchester City FC,3,3,D,2.0,1.0,H,,Quarter-final,False
ucl202324-arsenalfc-fcbayernmnchen-2024-04-09,2023-24,202324,2024-04-09,Arsenal FC,FC Bayern München,2,2,D,1.0,2.0,A,,Quarter-final,False
ucl202324-clubatlticodemadrid-borussiadortmund-2024-04-10,2023-24,202324,2024-04-10,Club Atlético de Madrid,Borussia Dortmund,2,1,H,2.0,0.0,H,,Quarter-final,False
ucl202324-parissaintgermainfc-fcbarcelona-2024-04-10,2023-24,202324,2024-04-10,Paris Saint-Germain FC,FC Barcelona,2,3,A,0.0,1.0,A,,Quarter-final,False
ucl202324-fcbarcelona-parissaintgermainfc-2024-04-16,2023-24,202324,2024-04-16,FC Barcelona,Paris Saint-Germain FC,1,4,A,1.0,1.0,D,,Quarter-final,False
ucl202324-borussiadortmund-clubatlticodemadrid-2024-04-16,2023-24,202324,2024-04-16,Borussia Dortmund,Club Atlético de Madrid,4,2,H,2.0,0.0,H,,Quarter-final,False
ucl202324-manchestercityfc-realmadridcf-2024-04-17,2023-24,202324,2024-04-17,Manchester City FC,Real Madrid CF,1,1,D,1.0,1.0,D,,Quarter-final,False
ucl202324-fcbayernmnchen-arsenalfc-2024-04-17,2023-24,202324,2024-04-17,FC Bayern München,Arsenal FC,1,0,H,0.0,0.0,D,,Quarter-final,False
ucl202324-fcbayernmnchen-realmadridcf-2024-04-30,2023-24,202324,2024-04-30,FC Bayern München,Real Madrid CF,2,2,D,0.0,1.0,A,,Semi-final,False
ucl202324-borussiadortmund-parissaintgermainfc-2024-05-01,2023-24,202324,2024-05-01,Borussia Dortmund,Paris Saint-Germain FC,1,0,H,1.0,0.0,H,,Semi-final,False
ucl202324-parissaintgermainfc-borussiadortmund-2024-05-07,2023-24,202324,2024-05-07,Paris Saint-Germain FC,Borussia Dortmund,0,1,A,0.0,0.0,D,,Semi-final,False
ucl202324-realmadridcf-fcbayernmnchen-2024-05-08,2023-24,202324,2024-05-08,Real Madrid CF,FC Bayern München,2,1,H,0.0,0.0,D,,Semi-final,False
ucl202324-borussiadortmund-realmadridcf-2024-06-01,2023-24,202324,2024-06-01,Borussia Dortmund,Real Madrid CF,0,2,A,0.0,0.0,D,,Final,True
ucl202223-fcbarcelona-viktoriaplze-2024-09-07,2022-23,202223,2024-09-07,FC Barcelona,Viktoria Plzeň,5,1,H,3.0,1.0,H,,League phase / group stage,False
ucl202223-inter-bayernmnchen-2024-09-07,2022-23,202223,2024-09-07,Inter,Bayern München,0,2,A,0.0,1.0,A,,League phase / group stage,False
ucl202223-bayernmnchen-fcbarcelona-2024-09-13,2022-23,202223,2024-09-13,Bayern München,FC Barcelona,2,0,H,0.0,0.0,D,,League phase / group stage,False
ucl202223-viktoriaplze-inter-2024-09-13,2022-23,202223,2024-09-13,Viktoria Plzeň,Inter,0,2,A,0.0,1.0,A,,League phase / group stage,False
ucl202122-fcsheriff-shakhtardonetsk-2024-09-15,2021-22,202122,2024-09-15,FC Sheriff,Shakhtar Donetsk,2,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202122-inter-realmadrid-2024-09-15,2021-22,202122,2024-09-15,Inter,Real Madrid,0,1,A,0.0,0.0,D,,League phase / group stage,False
ucl202425-bscyoungboys-astonvillafc-2024-09-17,2024-25,202425,2024-09-17,BSC Young Boys,Aston Villa FC,0,3,A,0.0,2.0,A,,League phase / group stage,False
ucl202425-sportingclubedeportugal-lilleosc-2024-09-17,2024-25,202425,2024-09-17,Sporting Clube de Portugal,Lille OSC,2,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-fcbayernmnchen-gnkdinamozagreb-2024-09-17,2024-25,202425,2024-09-17,FC Bayern München,GNK Dinamo Zagreb,9,2,H,3.0,0.0,H,,League phase / group stage,False
ucl202425-realmadridcf-vfbstuttgart-2024-09-17,2024-25,202425,2024-09-17,Real Madrid CF,VfB Stuttgart,3,1,H,0.0,0.0,D,,League phase / group stage,False
ucl202425-acmilan-liverpoolfc-2024-09-17,2024-25,202425,2024-09-17,AC Milan,Liverpool FC,1,3,A,1.0,2.0,A,,League phase / group stage,False
ucl202425-juventusfc-psv-2024-09-17,2024-25,202425,2024-09-17,Juventus FC,PSV,3,1,H,2.0,0.0,H,,League phase / group stage,False
ucl202425-parissaintgermainfc-gironafc-2024-09-18,2024-25,202425,2024-09-18,Paris Saint-Germain FC,Girona FC,1,0,H,0.0,0.0,D,,League phase / group stage,False
ucl202425-celticfc-kslovanbratislava-2024-09-18,2024-25,202425,2024-09-18,Celtic FC,ŠK Slovan Bratislava,5,1,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-manchestercityfc-fcinternazionalemilano-2024-09-18,2024-25,202425,2024-09-18,Manchester City FC,FC Internazionale Milano,0,0,D,,,,,League phase / group stage,False
ucl202425-bolognafc1909-fkshakhtardonetsk-2024-09-18,2024-25,202425,2024-09-18,Bologna FC 1909,FK Shakhtar Donetsk,0,0,D,,,,,League phase / group stage,False
ucl202425-acspartapraha-fcredbullsalzburg-2024-09-18,2024-25,202425,2024-09-18,AC Sparta Praha,FC Red Bull Salzburg,3,0,H,2.0,0.0,H,,League phase / group stage,False
ucl202425-clubbruggekv-borussiadortmund-2024-09-18,2024-25,202425,2024-09-18,Club Brugge KV,Borussia Dortmund,0,3,A,0.0,0.0,D,,League phase / group stage,False
ucl202425-feyenoordrotterdam-bayer04leverkusen-2024-09-19,2024-25,202425,2024-09-19,Feyenoord Rotterdam,Bayer 04 Leverkusen,0,4,A,0.0,4.0,A,,League phase / group stage,False
ucl202425-asmonacofc-fcbarcelona-2024-09-19,2024-25,202425,2024-09-19,AS Monaco FC,FC Barcelona,2,1,H,1.0,1.0,D,,League phase / group stage,False
ucl202425-stadebrestois29-sksturmgraz-2024-09-19,2024-25,202425,2024-09-19,Stade Brestois 29,SK Sturm Graz,2,1,H,1.0,1.0,D,,League phase / group stage,False
ucl202425-atalantabc-arsenalfc-2024-09-19,2024-25,202425,2024-09-19,Atalanta BC,Arsenal FC,0,0,D,,,,,League phase / group stage,False
ucl202425-clubatlticodemadrid-rbleipzig-2024-09-19,2024-25,202425,2024-09-19,Club Atlético de Madrid,RB Leipzig,2,1,H,1.0,1.0,D,,League phase / group stage,False
ucl202425-fkcrvenazvezda-sportlisboaebenfica-2024-09-19,2024-25,202425,2024-09-19,FK Crvena Zvezda,Sport Lisboa e Benfica,1,2,A,0.0,2.0,A,,League phase / group stage,False
ucl202122-shakhtardonetsk-inter-2024-09-28,2021-22,202122,2024-09-28,Shakhtar Donetsk,Inter,0,0,D,,,,,League phase / group stage,False
ucl202122-realmadrid-fcsheriff-2024-09-28,2021-22,202122,2024-09-28,Real Madrid,FC Sheriff,1,2,A,0.0,1.0,A,,League phase / group stage,False
ucl202425-fcinternazionalemilano-fkcrvenazvezda-2024-10-01,2024-25,202425,2024-10-01,FC Internazionale Milano,FK Crvena Zvezda,4,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-kslovanbratislava-manchestercityfc-2024-10-01,2024-25,202425,2024-10-01,ŠK Slovan Bratislava,Manchester City FC,0,4,A,0.0,2.0,A,,League phase / group stage,False
ucl202425-fcredbullsalzburg-stadebrestois29-2024-10-01,2024-25,202425,2024-10-01,FC Red Bull Salzburg,Stade Brestois 29,0,4,A,0.0,1.0,A,,League phase / group stage,False
ucl202425-vfbstuttgart-acspartapraha-2024-10-01,2024-25,202425,2024-10-01,VfB Stuttgart,AC Sparta Praha,1,1,D,1.0,1.0,D,,League phase / group stage,False
ucl202425-bayer04leverkusen-acmilan-2024-10-01,2024-25,202425,2024-10-01,Bayer 04 Leverkusen,AC Milan,1,0,H,0.0,0.0,D,,League phase / group stage,False
ucl202425-arsenalfc-parissaintgermainfc-2024-10-01,2024-25,202425,2024-10-01,Arsenal FC,Paris Saint-Germain FC,2,0,H,2.0,0.0,H,,League phase / group stage,False
ucl202425-psv-sportingclubedeportugal-2024-10-01,2024-25,202425,2024-10-01,PSV,Sporting Clube de Portugal,1,1,D,1.0,0.0,H,,League phase / group stage,False
ucl202425-fcbarcelona-bscyoungboys-2024-10-01,2024-25,202425,2024-10-01,FC Barcelona,BSC Young Boys,5,0,H,3.0,0.0,H,,League phase / group stage,False
ucl202425-borussiadortmund-celticfc-2024-10-01,2024-25,202425,2024-10-01,Borussia Dortmund,Celtic FC,7,1,H,5.0,1.0,H,,League phase / group stage,False
ucl202425-lilleosc-realmadridcf-2024-10-02,2024-25,202425,2024-10-02,Lille OSC,Real Madrid CF,1,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-sportlisboaebenfica-clubatlticodemadrid-2024-10-02,2024-25,202425,2024-10-02,Sport Lisboa e Benfica,Club Atlético de Madrid,4,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-gnkdinamozagreb-asmonacofc-2024-10-02,2024-25,202425,2024-10-02,GNK Dinamo Zagreb,AS Monaco FC,2,2,D,1.0,0.0,H,,League phase / group stage,False
ucl202425-gironafc-feyenoordrotterdam-2024-10-02,2024-25,202425,2024-10-02,Girona FC,Feyenoord Rotterdam,2,3,A,1.0,2.0,A,,League phase / group stage,False
ucl202425-fkshakhtardonetsk-atalantabc-2024-10-02,2024-25,202425,2024-10-02,FK Shakhtar Donetsk,Atalanta BC,0,3,A,0.0,2.0,A,,League phase / group stage,False
ucl202425-astonvillafc-fcbayernmnchen-2024-10-02,2024-25,202425,2024-10-02,Aston Villa FC,FC Bayern München,1,0,H,0.0,0.0,D,,League phase / group stage,False
ucl202425-sksturmgraz-clubbruggekv-2024-10-02,2024-25,202425,2024-10-02,SK Sturm Graz,Club Brugge KV,0,1,A,0.0,1.0,A,,League phase / group stage,False
ucl202425-liverpoolfc-bolognafc1909-2024-10-02,2024-25,202425,2024-10-02,Liverpool FC,Bologna FC 1909,2,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-rbleipzig-juventusfc-2024-10-02,2024-25,202425,2024-10-02,RB Leipzig,Juventus FC,2,3,A,1.0,0.0,H,,League phase / group stage,False
ucl202223-bayernmnchen-viktoriaplze-2024-10-04,2022-23,202223,2024-10-04,Bayern München,Viktoria Plzeň,5,0,H,3.0,0.0,H,,League phase / group stage,False
ucl202223-inter-fcbarcelona-2024-10-04,2022-23,202223,2024-10-04,Inter,FC Barcelona,1,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202223-viktoriaplze-bayernmnchen-2024-10-12,2022-23,202223,2024-10-12,Viktoria Plzeň,Bayern München,2,4,A,0.0,4.0,A,,League phase / group stage,False
ucl202223-fcbarcelona-inter-2024-10-12,2022-23,202223,2024-10-12,FC Barcelona,Inter,3,3,D,1.0,0.0,H,,League phase / group stage,False
ucl202122-shakhtardonetsk-realmadrid-2024-10-19,2021-22,202122,2024-10-19,Shakhtar Donetsk,Real Madrid,0,5,A,0.0,1.0,A,,League phase / group stage,False
ucl202122-inter-fcsheriff-2024-10-19,2021-22,202122,2024-10-19,Inter,FC Sheriff,3,1,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-juventusfc-vfbstuttgart-2024-10-22,2024-25,202425,2024-10-22,Juventus FC,VfB Stuttgart,0,1,A,0.0,0.0,D,,League phase / group stage,False
ucl202425-arsenalfc-fkshakhtardonetsk-2024-10-22,2024-25,202425,2024-10-22,Arsenal FC,FK Shakhtar Donetsk,1,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-realmadridcf-borussiadortmund-2024-10-22,2024-25,202425,2024-10-22,Real Madrid CF,Borussia Dortmund,5,2,H,0.0,2.0,A,,League phase / group stage,False
ucl202425-parissaintgermainfc-psv-2024-10-22,2024-25,202425,2024-10-22,Paris Saint-Germain FC,PSV,1,1,D,0.0,1.0,A,,League phase / group stage,False
ucl202425-gironafc-kslovanbratislava-2024-10-22,2024-25,202425,2024-10-22,Girona FC,ŠK Slovan Bratislava,2,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-astonvillafc-bolognafc1909-2024-10-22,2024-25,202425,2024-10-22,Aston Villa FC,Bologna FC 1909,2,0,H,0.0,0.0,D,,League phase / group stage,False
ucl202425-acmilan-clubbruggekv-2024-10-22,2024-25,202425,2024-10-22,AC Milan,Club Brugge KV,3,1,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-asmonacofc-fkcrvenazvezda-2024-10-22,2024-25,202425,2024-10-22,AS Monaco FC,FK Crvena Zvezda,5,1,H,2.0,1.0,H,,League phase / group stage,False
ucl202425-sksturmgraz-sportingclubedeportugal-2024-10-22,2024-25,202425,2024-10-22,SK Sturm Graz,Sporting Clube de Portugal,0,2,A,0.0,1.0,A,,League phase / group stage,False
ucl202425-fcredbullsalzburg-gnkdinamozagreb-2024-10-23,2024-25,202425,2024-10-23,FC Red Bull Salzburg,GNK Dinamo Zagreb,0,2,A,0.0,0.0,D,,League phase / group stage,False
ucl202425-stadebrestois29-bayer04leverkusen-2024-10-23,2024-25,202425,2024-10-23,Stade Brestois 29,Bayer 04 Leverkusen,1,1,D,1.0,1.0,D,,League phase / group stage,False
ucl202425-atalantabc-celticfc-2024-10-23,2024-25,202425,2024-10-23,Atalanta BC,Celtic FC,0,0,D,,,,,League phase / group stage,False
ucl202425-bscyoungboys-fcinternazionalemilano-2024-10-23,2024-25,202425,2024-10-23,BSC Young Boys,FC Internazionale Milano,0,1,A,0.0,0.0,D,,League phase / group stage,False
ucl202425-fcbarcelona-fcbayernmnchen-2024-10-23,2024-25,202425,2024-10-23,FC Barcelona,FC Bayern München,4,1,H,3.0,1.0,H,,League phase / group stage,False
ucl202425-manchestercityfc-acspartapraha-2024-10-23,2024-25,202425,2024-10-23,Manchester City FC,AC Sparta Praha,5,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-rbleipzig-liverpoolfc-2024-10-23,2024-25,202425,2024-10-23,RB Leipzig,Liverpool FC,0,1,A,0.0,1.0,A,,League phase / group stage,False
ucl202425-clubatlticodemadrid-lilleosc-2024-10-23,2024-25,202425,2024-10-23,Club Atlético de Madrid,Lille OSC,1,3,A,1.0,0.0,H,,League phase / group stage,False
ucl202425-sportlisboaebenfica-feyenoordrotterdam-2024-10-23,2024-25,202425,2024-10-23,Sport Lisboa e Benfica,Feyenoord Rotterdam,1,3,A,0.0,2.0,A,,League phase / group stage,False
ucl202223-fcbarcelona-bayernmnchen-2024-10-26,2022-23,202223,2024-10-26,FC Barcelona,Bayern München,0,3,A,0.0,2.0,A,,League phase / group stage,False
ucl202223-inter-viktoriaplze-2024-10-26,2022-23,202223,2024-10-26,Inter,Viktoria Plzeň,4,0,H,2.0,0.0,H,,League phase / group stage,False
ucl202223-viktoriaplze-fcbarcelona-2024-11-01,2022-23,202223,2024-11-01,Viktoria Plzeň,FC Barcelona,2,4,A,0.0,2.0,A,,League phase / group stage,False
ucl202223-bayernmnchen-inter-2024-11-01,2022-23,202223,2024-11-01,Bayern München,Inter,2,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202122-realmadrid-shakhtardonetsk-2024-11-03,2021-22,202122,2024-11-03,Real Madrid,Shakhtar Donetsk,2,1,H,1.0,1.0,D,,League phase / group stage,False
ucl202122-fcsheriff-inter-2024-11-03,2021-22,202122,2024-11-03,FC Sheriff,Inter,1,3,A,0.0,0.0,D,,League phase / group stage,False
ucl202425-realmadridcf-acmilan-2024-11-05,2024-25,202425,2024-11-05,Real Madrid CF,AC Milan,1,3,A,1.0,2.0,A,,League phase / group stage,False
ucl202425-lilleosc-juventusfc-2024-11-05,2024-25,202425,2024-11-05,Lille OSC,Juventus FC,1,1,D,1.0,0.0,H,,League phase / group stage,False
ucl202425-borussiadortmund-sksturmgraz-2024-11-05,2024-25,202425,2024-11-05,Borussia Dortmund,SK Sturm Graz,1,0,H,0.0,0.0,D,,League phase / group stage,False
ucl202425-liverpoolfc-bayer04leverkusen-2024-11-05,2024-25,202425,2024-11-05,Liverpool FC,Bayer 04 Leverkusen,4,0,H,0.0,0.0,D,,League phase / group stage,False
